ach-gaba,ach-glut,ach-ach,gaba-glut,gaba-gaba,glut-glut
0.0003308493290242693,0.0012504631344942571,0.03235043511055859,0.0011993603411513858,0.2538463992174292,0.03398876404494382
0.0003189998080263306,0.0013292928837769942,0.041800528124952115,0.0015594288591803253,0.22917728616576616,0.03353183692166743
0.00038891864122603574,0.0012374185669398962,0.0398478642480983,0.0011433289929177121,0.23831054009893232,0.03830560603942402
0.00031460822303122643,0.0012851307314535746,0.03709118891881493,0.0018579484337820657,0.22730454022080238,0.03454570987220896
0.00032741166427268243,0.0013197327541172913,0.03840982704882968,0.0018609814228345686,0.25387255764830136,0.03250478011472275
0.0003527867316688341,0.0009739356274928114,0.04281827152126462,0.0017766079947359762,0.24335617952686267,0.04079377894871032
0.0003134688753788879,0.0010718724699818694,0.03635484335982367,0.00173507912282111,0.2464398645466574,0.03631028791490922
0.00034510457263558743,0.001256763833129691,0.038524475664025865,0.001579778830963665,0.2293623554913295,0.03586113348310797
0.00038865971629181337,0.001188805415669116,0.03847439217979781,0.001360588292461693,0.23164824518913207,0.03236719392886532
0.0003100396526650844,0.0011295267513427537,0.03672005064834572,0.0017472618142401837,0.24410872231906516,0.0356359649122807
0.0003486442954076861,0.0012443714129598093,0.04077147475066031,0.002317870134887165,0.2532712591525369,0.035698188046515825
0.0003297367736360729,0.0009162421541871092,0.03783294283373342,0.0020131863707282703,0.24605245987211277,0.03613319688262615
0.00031688075735995726,0.001086713577753971,0.03952738155388861,0.0015049412236844304,0.24472359590250797,0.036368292995261876
0.00029843772043867793,0.0016783415149199048,0.041012007885775734,0.0017379155236748396,0.2343529720337038,0.03624313100381727
0.00036833499206247254,0.001264807850843017,0.0399523312974825,0.0020170779264438916,0.24099086959802518,0.0360988795396085
0.0003340052781351384,0.0010131195049065613,0.04280175756009305,0.0017843866171003719,0.24359197150056477,0.042354934349851756
0.0003670271107105055,0.001332876050321917,0.03705961233694989,0.0012316632190623568,0.23447204968944102,0.03060840476688271
0.0003342762003117797,0.0012908727473292625,0.03690015507920634,0.002173447713763522,0.23539806761067633,0.03683887378300149
0.00036215183442229624,0.0014112203585887797,0.040176295985368635,0.0014193264957842624,0.2509760548581541,0.04144385026737968
0.0002845492480405028,0.001627410701820865,0.03783112582781457,0.0019189867749828092,0.23297818366311518,0.03861647451034866
0.0003869513851977133,0.0014281199152492772,0.037839518490502995,0.0018879501581158258,0.2378509227621812,0.03995813909237941
0.0003347264025803654,0.0010727945520694051,0.03695817711794121,0.0019686739081630888,0.24791997151089384,0.03707175728651781
0.0003707594614006291,0.0013101540771841649,0.035385193242959787,0.001481822971548999,0.24182948093172976,0.03872551247670561
0.0003475941181769952,0.000995602754500954,0.03988909667941821,0.0016433324203708778,0.23944202424215066,0.03796667369753216
0.0003451204110961111,0.0010816318532742878,0.03709122832687102,0.001824700685063064,0.25488479968492217,0.041633518960487934
0.00034533728395312786,0.001303327830393605,0.038233804779977634,0.0020613834173156204,0.2470968514306237,0.03651710350955131
0.0003046843262049354,0.0009634058691297233,0.037770328938069184,0.0015514148580293798,0.24778201634877384,0.03874131589701675
0.0003723202270038507,0.0010190138724843097,0.039147154569012424,0.0013990206855201358,0.2485870793844014,0.03323725454872996
0.00027798236729498145,0.0012088910515451376,0.03806128069107459,0.0015316867700555237,0.2528537254088064,0.0379781671406293
0.00036161832317583545,0.0007935180467008709,0.03897239078889202,0.0015518161097909898,0.2500626354832736,0.035185853482497295
0.0003840984710295575,0.001395154164535181,0.0404893988904932,0.0021832977720438644,0.2461880594057226,0.03447347158631835
0.00036222214106248704,0.001131643987944848,0.03689081051932169,0.0021736982511609527,0.23659390999730534,0.029922103614557143
0.0003781324963228064,0.0012526589458756795,0.037704902122538506,0.0020064540940023744,0.24511791932995375,0.03277504401607151
0.0003369091478707067,0.001145649454647479,0.0356213904686329,0.0014276423280087562,0.25603115408732385,0.0350561797752809
0.0003271784953614797,0.0013849765258215963,0.04105460198610362,0.001581131826866065,0.23493675376650444,0.039653728008936046
0.00038077827873874033,0.0009716484054696694,0.03956719953813382,0.0015742350201698862,0.25161540449728614,0.03361125586242835
0.0003224722924336644,0.0011554196649282973,0.03787349414428264,0.0016315301193256342,0.22542637080506145,0.03434277827393034
0.00036795411138626705,0.0012096586591399017,0.0379016333215975,0.001672569854388036,0.24195147749057977,0.04265088966400282
