n1,n2,n1_nt,n2_nt
720575940619786955,720575940627538504,ach,gaba
720575940622050687,720575940626699070,gaba,gaba
720575940612727550,720575940619990804,ach,ach
720575940612579441,720575940621675174,ach,gaba
720575940623282985,720575940644176164,da,ach
720575940613830559,720575940660661377,gaba,glut
720575940622703642,720575940622794759,gaba,ach
720575940619252952,720575940639809845,glut,ser
720575940621675174,720575940629598107,gaba,ach
720575940624176586,720575940625060587,ach,glut
720575940618694638,720575940639322752,ach,glut
720575940618986821,720575940621675174,ach,gaba
720575940605111230,720575940647117859,ach,gaba
720575940622329420,720575940633301331,ach,gaba
720575940610653462,720575940620943969,gaba,ach
720575940626002064,720575940633190847,ser,ach
720575940621679600,720575940625308430,ach,gaba
720575940629174889,720575940631499587,gaba,ach
720575940618339874,720575940636385257,gaba,ach
720575940608078549,720575940620232686,gaba,ach
720575940623256757,720575940644492055,ach,glut
720575940611374434,720575940629873402,glut,ach
720575940615452305,720575940636205236,ach,ach
720575940621500404,720575940643039688,ach,glut
720575940628865644,720575940630125884,gaba,ach
720575940616222438,720575940623495827,ach,da
720575940618588736,720575940625545486,ach,ach
720575940619574181,720575940632718944,ser,ser
720575940627105301,720575940630170187,da,ach
720575940627736119,720575940633291545,ach,glut
720575940615557186,720575940642335373,ach,gaba
720575940622334448,720575940626653309,ach,glut
720575940603672032,720575940623703576,ach,glut
720575940620570459,720575940623858431,ach,gaba
720575940617338683,720575940628423623,glut,ach
720575940617553369,720575940639322446,ach,ach
720575940624559764,720575940627846955,gaba,ach
720575940627717528,720575940645185828,ach,gaba
720575940616096454,720575940617503316,ach,ach
720575940614135249,720575940629549818,glut,glut
720575940606056905,720575940606751922,da,ach
720575940612264817,720575940617240321,gaba,ach
720575940627016573,720575940641104373,ach,gaba
720575940615993823,720575940626871558,gaba,ach
720575940623522857,720575940630839656,glut,gaba
720575940625333778,720575940639898019,gaba,ach
720575940620793584,720575940643700640,glut,ach
720575940625399795,720575940628050831,gaba,ach
720575940611895445,720575940621675174,ach,gaba
720575940620957377,720575940624349418,ach,gaba
720575940612461461,720575940613809554,gaba,ach
720575940616311494,720575940624349674,ach,glut
720575940607725321,720575940631293202,ach,gaba
720575940628391848,720575940658854273,gaba,ach
720575940619753557,720575940637545038,gaba,ach
720575940622255137,720575940640293491,ach,gaba
720575940612942767,720575940631481807,gaba,ach
720575940632070829,720575940635625829,ach,gaba
720575940615346282,720575940655664801,gaba,glut
720575940612023219,720575940622519254,gaba,ach
720575940627795985,720575940640175731,ach,gaba
720575940630748876,720575940636313701,glut,ach
720575940623537043,720575940635142751,glut,gaba
720575940612116629,720575940619847920,gaba,ach
720575940619027520,720575940637953597,ach,glut
720575940615970783,720575940616594037,gaba,ach
720575940603464672,720575940626601994,ach,ser
720575940611216099,720575940638832512,ach,ach
720575940611302883,720575940611555953,gaba,ach
720575940617038036,720575940624595179,gaba,ach
720575940627818001,720575940630805463,ach,gaba
720575940617598182,720575940629174889,ach,gaba
720575940628173455,720575940644089032,ach,ach
720575940619349918,720575940625627236,gaba,ach
720575940634666009,720575940652902646,glut,ach
720575940608278620,720575940641239181,glut,ser
720575940626881149,720575940630183286,ser,ser
720575940617654075,720575940635748703,ach,ach
720575940628055239,720575940628496646,gaba,ach
720575940612031089,720575940624358152,ach,ach
720575940612116629,720575940640460173,gaba,ach
720575940612054425,720575940650284022,ach,ach
720575940613024370,720575940627996170,ach,gaba
720575940631468485,720575940635853931,ach,glut
720575940623242900,720575940644622446,ach,glut
720575940614566598,720575940619159233,gaba,ach
720575940610545506,720575940632994274,gaba,ach
720575940611284659,720575940619293622,gaba,ach
720575940622007944,720575940622388095,ach,gaba
720575940626661501,720575940640031360,glut,gaba
720575940620531280,720575940622254005,gaba,ach
720575940613692578,720575940624142020,gaba,ach
720575940605917030,720575940615082346,ach,gaba
720575940613322407,720575940647117859,ach,gaba
720575940621990729,720575940627011076,ach,gaba
720575940614556712,720575940628569643,gaba,ach
720575940627367762,720575940629188140,gaba,ach
720575940616197819,720575940621195947,ser,da
720575940622252201,720575940625442570,gaba,ach
720575940620465788,720575940622520158,ach,gaba
720575940624035253,720575940624053907,ach,glut
720575940605871038,720575940625246188,glut,ach
720575940608566979,720575940644095511,glut,ach
720575940629148672,720575940629174889,ach,gaba
720575940616798784,720575940629174889,ach,gaba
720575940610007598,720575940619470445,ach,ach
720575940612335102,720575940638675261,ach,glut
720575940610899666,720575940634935647,gaba,glut
720575940609311957,720575940628549096,ach,gaba
720575940607304459,720575940614171202,gaba,ach
720575940606168864,720575940614769459,gaba,gaba
720575940627604327,720575940634852270,glut,ach
720575940605056684,720575940639313990,glut,oct
720575940623746771,720575940628865354,ach,gaba
720575940622538520,720575940645603095,glut,ach
720575940616878370,720575940628349456,ach,gaba
720575940626656954,720575940634785460,gaba,ach
720575940617354897,720575940622953340,ach,gaba
720575940624381966,720575940632735584,ach,glut
720575940627827138,720575940633245997,ach,gaba
720575940615657631,720575940634929820,gaba,ach
720575940617825585,720575940628295428,glut,gaba
720575940621280688,720575940626548234,gaba,ach
720575940621510310,720575940627829586,oct,glut
720575940614556712,720575940629290106,gaba,ach
720575940625529477,720575940629174889,ach,gaba
720575940613425617,720575940627436933,gaba,glut
720575940626261480,720575940630488607,gaba,gaba
720575940614427253,720575940647536180,glut,gaba
720575940610865506,720575940634216729,ach,gaba
720575940636091278,720575940639313990,ach,gaba
720575940611550930,720575940623658023,ach,ach
720575940622771976,720575940626783065,ach,glut
720575940612125923,720575940629935463,ach,gaba
720575940619694027,720575940627315023,gaba,ach
720575940619330139,720575940630144762,ach,ach
720575940608166748,720575940624694503,da,da
720575940603747360,720575940619737510,ach,ach
720575940623784959,720575940626476062,gaba,ach
720575940609282825,720575940621862605,gaba,ach
720575940624635173,720575940647304068,glut,ach
720575940619276702,720575940631824426,gaba,glut
720575940627877775,720575940629746732,ach,ach
720575940620881134,720575940627147080,gaba,glut
720575940626675837,720575940630914511,ach,glut
720575940615985164,720575940630046967,glut,glut
720575940627796996,720575940642724119,ach,gaba
720575940620847086,720575940621585279,ach,da
720575940618205853,720575940627522898,glut,ach
720575940621534829,720575940632470595,glut,gaba
720575940619096536,720575940630599161,gaba,gaba
720575940628014991,720575940655010465,ach,gaba
720575940622411248,720575940627875144,gaba,ach
720575940610116757,720575940614607825,ach,gaba
720575940623472522,720575940627513938,gaba,ach
720575940615380530,720575940638128474,ach,gaba
720575940614182055,720575940615935756,ach,ach
720575940623146957,720575940631704716,ser,da
720575940617890777,720575940631899496,ach,ach
720575940605328928,720575940619812955,gaba,gaba
720575940628911810,720575940650510070,glut,glut
720575940604690278,720575940614909506,gaba,glut
720575940626374544,720575940655605409,gaba,ach
720575940620927983,720575940639693757,gaba,gaba
720575940615394719,720575940630610425,ach,ser
720575940625441342,720575940651461622,glut,glut
720575940615970783,720575940626150402,gaba,ach
720575940624813240,720575940632861011,ach,gaba
720575940626180358,720575940634280288,ach,glut
720575940607030281,720575940621280688,ach,gaba
720575940611561139,720575940631151943,gaba,ach
720575940620324774,720575940636247544,ach,gaba
720575940627035388,720575940631923267,ach,ser
720575940621148660,720575940627218882,gaba,gaba
720575940612868275,720575940621485677,gaba,ach
720575940625474279,720575940628319760,gaba,ach
720575940620743444,720575940635188343,glut,ach
720575940610951634,720575940646576436,ser,ser
720575940615050346,720575940641229520,ach,ach
720575940621940556,720575940626216752,glut,gaba
720575940621018977,720575940630921027,gaba,gaba
720575940606423170,720575940620020315,ach,glut
720575940627843146,720575940630587692,gaba,ach
720575940604666336,720575940640271165,ach,gaba
720575940622945037,720575940623807672,glut,da
720575940612264817,720575940632137517,gaba,ach
720575940625426698,720575940643429655,gaba,gaba
720575940609743736,720575940618995781,ach,gaba
720575940620123015,720575940633626337,ach,gaba
720575940614435178,720575940635174286,gaba,ach
720575940621170526,720575940627756785,glut,gaba
720575940616543861,720575940620634533,ach,glut
720575940614556712,720575940622690291,gaba,ach
720575940614223015,720575940618494587,ach,gaba
720575940617955099,720575940632943277,ach,ach
720575940622838408,720575940636890510,ach,ach
720575940620855423,720575940624373837,gaba,gaba
720575940626290946,720575940647062068,gaba,ach
720575940607020674,720575940634666009,ach,glut
720575940617877046,720575940629808795,ach,gaba
720575940636352119,720575940651928566,ach,ach
720575940629865410,720575940635251807,gaba,ach
720575940627708688,720575940632695981,ach,ach
720575940634069148,720575940641790965,ach,glut
720575940632364881,720575940635094423,ach,ach
720575940628381640,720575940636933751,ach,gaba
720575940618293883,720575940636000631,ach,gaba
720575940626469465,720575940634740335,gaba,ach
720575940613931315,720575940629221199,gaba,ach
720575940614462673,720575940624084970,ach,glut
720575940622995347,720575940635300959,ach,gaba
720575940620786342,720575940628742662,gaba,gaba
720575940620561061,720575940632139050,gaba,glut
720575940617189755,720575940630919895,ach,gaba
720575940615723077,720575940615930299,ach,gaba
720575940624103148,720575940635426222,ach,gaba
720575940613132178,720575940636381673,glut,glut
720575940633430355,720575940654764961,glut,ach
720575940608545219,720575940629250602,gaba,ach
720575940629490476,720575940632517580,ach,gaba
720575940606218528,720575940612856434,gaba,ach
720575940617817181,720575940637788213,ach,gaba
720575940604725984,720575940620750063,ach,ach
720575940625441482,720575940627811825,ach,glut
720575940624116487,720575940638089560,ach,glut
720575940614635175,720575940615929373,gaba,ach
720575940624125072,720575940628917045,ach,glut
720575940607041154,720575940620252075,gaba,ach
720575940614740191,720575940618490782,gaba,ach
720575940631768121,720575940632237485,glut,ach
720575940614501841,720575940626220234,ach,gaba
720575940620339183,720575940621675174,ach,gaba
720575940623300109,720575940628095484,glut,ach
720575940629040646,720575940641046773,ach,gaba
720575940614457086,720575940635978638,gaba,ach
720575940611292622,720575940624186185,glut,ach
720575940609528696,720575940628359445,glut,ach
720575940611174702,720575940636279927,ach,ser
720575940616122178,720575940622205022,gaba,ach
720575940619380485,720575940641643680,ach,gaba
720575940621675174,720575940630066218,gaba,ach
720575940625419239,720575940644156872,gaba,ach
720575940610928338,720575940612264817,ach,gaba
720575940621659046,720575940629064859,ach,gaba
720575940616547131,720575940639509968,gaba,glut
720575940614115247,720575940640947152,glut,ach
720575940617374465,720575940623768840,ach,gaba
720575940630501228,720575940631050538,glut,ach
720575940612517106,720575940617627321,gaba,ach
720575940609819619,720575940627193884,gaba,gaba
720575940608977347,720575940655631265,ser,ach
720575940604470240,720575940612488341,gaba,ach
720575940617440139,720575940628063208,glut,ach
720575940621055680,720575940628566248,gaba,glut
720575940629033003,720575940639823413,ach,gaba
720575940606417609,720575940628391848,ach,gaba
720575940617630301,720575940631146026,ach,ach
720575940622705441,720575940638222308,ach,ach
720575940617179451,720575940622920074,ach,ser
720575940630064195,720575940632963042,ach,ach
720575940616168276,720575940624137924,ach,gaba
720575940620318740,720575940625587642,glut,ach
720575940618561403,720575940638128474,ser,ser
720575940604814816,720575940628587879,glut,glut
720575940607792139,720575940621280688,ach,gaba
720575940616398790,720575940635955007,ach,gaba
720575940618954038,720575940622762995,gaba,ach
720575940608343620,720575940623135415,glut,ach
720575940607849923,720575940624559764,glut,gaba
720575940611985331,720575940615970783,ach,gaba
720575940623146957,720575940638624189,da,ach
720575940631241743,720575940634274017,glut,gaba
720575940613220010,720575940647051299,gaba,gaba
720575940617876048,720575940621280688,ach,gaba
720575940608468233,720575940630833212,glut,gaba
720575940612120026,720575940620420544,ach,ach
720575940617534347,720575940627830801,glut,ach
720575940619253918,720575940631954450,gaba,ach
720575940610714578,720575940621449989,ach,gaba
720575940623346568,720575940631106322,glut,ach
720575940623424951,720575940660661377,ach,glut
720575940634289377,720575940640401293,gaba,ach
720575940628865644,720575940630088443,gaba,ach
